Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,1185,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,201,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,244,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,325,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,531,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,251,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,14072,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,731,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,10,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,1870,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,201,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,1891,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,14246,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,638,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711.0,345,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,13940,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,32,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,1857,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,14532,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705.0,15082,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Donation,Unrestricted,Support The River,Individual Online,53555.0,15052,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,317,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,3697,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Donation,Unrestricted,Support The River,Foundation Multi Channel,44101.0,6645,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-10,Donation,Unrestricted,Support The River,Individual Online,53704.0,3095,2,0,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,40
2023-04-09,Donation,Unrestricted,Support The River,Individual Online,55331.0,15047,2,6,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
2023-04-08,Donation,Unrestricted,Support The River,Individual Multi Channel,53714.0,15056,2,5,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
2023-04-07,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53558.0,3664,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53532.0,1855,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Mailing,80503.0,1169,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53593.0,422,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53704.0,5478,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53716.0,15048,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53527.0,3505,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,2663,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1866,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53714.0,15094,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,225,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,305,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,302,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,5546,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,15071,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-07,Donation,Unrestricted,Support The River,Individual Multi Channel,53944.0,15051,2,4,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,56
2023-04-06,Donation,Unrestricted,Support The River,Individual Online,53716.0,4203,2,3,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2023-04-06,Donation,Unrestricted,Support The River,Individual Multi Channel,53528.0,14362,2,3,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,58
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,5568,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,511,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,89509.0,618,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,220,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,613,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53726.0,529,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,657,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,13940,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Online,53704.0,4935,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,13879,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,47,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719.0,43,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,214,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,46545.0,17,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,292,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,5,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1244,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,21,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,300,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,4308,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,80,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Business Multi Channel,53705.0,6857,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,2499,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Online,53716.0,3527,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53713.0,4736,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,2355,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,624,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1941,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,14521,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,2372,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,14002,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,14405,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,346,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-05,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53715.0,14153,2,2,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,64
2023-04-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,3250,2,1,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2023-04-04,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,13985,2,1,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2023-04-04,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705.0,1930,2,1,2,5,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,48
2023-04-03,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,1845,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53555.0,14339,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Donation,Unrestricted,Support The River,Individual Online,53711.0,1949,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Donation,Unrestricted,Support The River,Business Multi Channel,10019.0,15078,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1895,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,267,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-03,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,2360,2,0,2,6,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,92
2023-04-02,Donation,Unrestricted,Support The River,Individual Online,53590.0,244,2,6,2,7,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,62
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,729,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,11,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,49,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717.0,347,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,530,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,324,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,387,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,1450,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,5612,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717.0,349,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1868,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,8,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,648,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,623,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53502.0,284,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,42,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,13881,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,19,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558.0,13,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,13883,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,223,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53534.0,650,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,734,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,311,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,28,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558.0,13989,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,4927,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,13884,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Donation,Unrestricted,Support The River,Individual Multi Channel,53715.0,318,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Donation,Unrestricted,Support The River,Individual Online,53532.0,15020,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,4328,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716.0,214,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2581,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,33573.0,9,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,77,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,625,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,8707,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719.0,537,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,3163,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Munch,Support The River,Individual Online,53704.0,617,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,14218,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,3642,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,728,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719.0,13988,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,1219,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-04-01,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717.0,3569,2,5,2,8,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,1,4,2,9,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,1,4,2,9,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-31,Donation,Programs/Operations,Match Madness 2023,Individual Online,53515.0,254,1,4,2,9,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53560.0,270,1,4,2,9,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-31,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,1938,1,4,2,9,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,63
2023-03-30,Donation,Unrestricted,Support The River,Individual Online,23111.0,65,1,3,2,10,Donation,Individual Multi Channel,Support The River,Unrestricted,93
2023-03-30,Donation,Unrestricted,Support The River,Individual Online,53704.0,1901,1,3,2,10,Donation,Individual Multi Channel,Support The River,Unrestricted,93
2023-03-30,Donation,Unrestricted,Support The River,Individual Online,53562.0,13912,1,3,2,10,Donation,Individual Multi Channel,Support The River,Unrestricted,93
2023-03-30,Donation,Programs/Operations,Match Madness 2023,Individual Online,53562.0,8235,1,3,2,10,Donation,Individual Multi Channel,Support The River,Unrestricted,93
2023-03-29,Donation,Programs/Operations,Match Madness 2023,Individual Online,53716.0,4909,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Donation,Programs/Operations,Match Madness 2023,Individual Online,53711.0,15038,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,307,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,338,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Donation,Programs/Operations,Match Madness 2023,Individual Online,53590.0,14150,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,3485,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-29,Donation,Unrestricted,Support The River,Business Multi Channel,53711.0,3496,1,2,2,11,Donation,Individual Multi Channel,Support The River,Unrestricted,47
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,7849,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,308,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Online,53704.0,621,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,1451,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1880,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,9080,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,7849,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Programs/Operations,Match Madness 2023,Individual Online,53132.0,1945,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1884,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,1879,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,7635,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,9396,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,14993,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,3342,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53783.0,1883,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,14993,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53527.0,1427,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53783.0,1883,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53783.0,14992,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
