Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
5/21/2023,Donation,Unrestricted,Support The River,Individual Online,53590,244,2,6,2,8,Donation,Individual Online,Support The River,Unrestricted,60
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,398,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,7903,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,1869,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53531,249,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,9623,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714,637,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,737,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,281,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1047,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,57,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,74,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,79,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1888,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Donation,Unrestricted,Support The River,Individual Online,53713,51,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Donation,Unrestricted,Support The River,Individual Online,53590,620,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Donation,Unrestricted,Support The River,Individual Online,53705,15238,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,2646,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,2524,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,6,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,3192,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558,539,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,5002,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1888,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,329,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,229,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/20/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,3006,2,5,2,9,Donation,Individual Online,Support The River,Unrestricted,55
5/19/2023,Soft Credit,Unrestricted,Support The River,Individual Online,72716,13615,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,9355,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,225,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704,5546,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Online,53562,13912,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Online,53726,4195,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Online,20036,9703,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Soft Credit,Unrestricted,Support The River,Individual Online,53705,338,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,305,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,5546,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53704,677,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53527,674,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,314,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Foundation Online,53705,319,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/19/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,302,2,4,2,10,Donation,Individual Online,Support The River,Unrestricted,51
5/18/2023,Donation,Unrestricted,Support The River,Individual Online,53704,4897,2,3,2,11,Donation,Individual Online,Support The River,Unrestricted,52
5/18/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53713,4952,2,3,2,11,Donation,Individual Online,Support The River,Unrestricted,52
5/18/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53703,421,2,3,2,11,Donation,Individual Online,Support The River,Unrestricted,52
5/17/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,15213,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/17/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,3909,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/17/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,338,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/17/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53523,513,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/17/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,724,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/17/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53711,4326,2,2,2,12,Donation,Individual Online,Support The River,Unrestricted,71
5/16/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53528,3025,2,1,2,13,Donation,Individual Online,Support The River,Unrestricted,59
5/16/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,3796,2,1,2,13,Donation,Individual Online,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53589,471,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,4,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53726,490,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,484,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,475,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,32966,2030,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,480,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,20036,9703,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53703,482,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,483,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,85374,2423,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,481,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704,248,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,493,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,457,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53590,501,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53597,502,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,477,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,506,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,508,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,476,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53593,2029,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53572,5143,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,497,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,474,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,55346,437,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,487,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,464,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,434,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,431,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,470,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,448,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53711,441,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53593,438,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,3710,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,467,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,430,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53593,445,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,444,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,461,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53597,451,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,454,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,3712,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,460,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/15/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53597,1127,2,0,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,59
5/14/2023,Donation,Unrestricted,Support The River,Individual Online,53590,244,2,6,2,15,Donation,Individual Multi Channel,Support The River,Unrestricted,57
5/14/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,1914,2,6,2,15,Donation,Individual Multi Channel,Support The River,Unrestricted,57
5/14/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,51503,15411,2,6,2,15,Donation,Individual Multi Channel,Support The River,Unrestricted,57
5/13/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53705,15183,2,5,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,61
5/13/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,15182,2,5,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,61
5/13/2023,Donation,Unrestricted,Support The River,Individual Online,53704,1901,2,5,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,61
5/12/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705,6857,2,4,2,17,Donation,Individual Multi Channel,Support The River,Unrestricted,47
5/12/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,700,2,4,2,17,Donation,Individual Multi Channel,Support The River,Unrestricted,47
5/12/2023,Donation,Unrestricted,Support The River,Individual Online,28303,13929,2,4,2,17,Donation,Individual Multi Channel,Support The River,Unrestricted,47
5/12/2023,Donation,Unrestricted,Support The River,Individual Online,53713,15173,2,4,2,17,Donation,Individual Multi Channel,Support The River,Unrestricted,47
5/11/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53716,517,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/11/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53708,673,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/11/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,1857,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/11/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53590,2986,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/11/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53532,1445,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/11/2023,Donation,Unrestricted,Support The River,Individual Online,53703,15172,2,3,2,18,Donation,Individual Multi Channel,Support The River,Unrestricted,49
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,1870,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,14072,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,201,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,638,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,251,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575,731,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,325,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,13940,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,1891,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,531,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711,345,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,3697,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,201,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,244,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,32,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,657,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Soft Credit,Unrestricted,Support The River,Faith Comm Multi Channel,53711,10291,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Business Multi Channel,55426,15025,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,14246,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,15026,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,14532,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,317,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,376,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,In-Kind,Business Multi Channel,53593,15054,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53597,1181,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714,1185,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,10,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53716,1867,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,15170,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/10/2023,Donation,Unrestricted,Support The River,Individual Online,53711,14036,2,2,2,19,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,52
5/9/2023,Donation,Unrestricted,Support The River,Foundation Multi Channel,53705,15169,2,1,2,20,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,50
5/9/2023,Donation,Unrestricted,Support The River,Business Multi Channel,53711,3496,2,1,2,20,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,50
5/9/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53534,650,2,1,2,20,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,50
5/9/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705,338,2,1,2,20,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,50
5/9/2023,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705,338,2,1,2,20,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,50
5/8/2023,Soft Credit,Unrestricted,Support The River,Individual Online,53705,8140,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/8/2023,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53559,15081,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/8/2023,Donation,Unrestricted,Support The River,Individual Online,53919,230,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/8/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,743,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/8/2023,Donation,Unrestricted,Support The River,Individual Online,53705,516,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/8/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,14461,2,0,2,21,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,44
5/7/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,94536,3015,2,6,2,22,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,47
5/7/2023,Donation,Unrestricted,Support The River,Individual Online,53590,244,2,6,2,22,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,47
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,5,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,13940,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,292,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,21,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,14002,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1244,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,89509,618,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53726,529,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,46545,17,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719,43,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716,214,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,305,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716,80,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,13879,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,47,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,300,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,220,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,1866,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,4308,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593,14405,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53713,4736,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Donation,Unrestricted,Support The River,Business Event,98103,13936,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,5546,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575,346,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704,5546,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
